year,team_abb,player,college,round,pick,official_key
2016,DEN,Daniel Hamilton,UConn,2,56,"Daniel Hamilton, UConn, 2016"
2016,MEM,Wang Zhelin,No US College,2,57,"Wang Zhelin, No US College, 2016"
2016,BOS,Abdel Nader,Iowa State,2,58,"Abdel Nader, Iowa State, 2016"
2016,SAC,Isaiah Cousins,Oklahoma,2,59,"Isaiah Cousins, Oklahoma, 2016"
2016,UTA,Tyrone Wallace,California,2,60,"Tyrone Wallace, California, 2016"
2017,PHI,Markelle Fultz,Washington,1,1,"Markelle Fultz, Washington, 2017"
2017,LAL,Lonzo Ball,UCLA,1,2,"Lonzo Ball, UCLA, 2017"
2017,BOS,Jayson Tatum,Duke,1,3,"Jayson Tatum, Duke, 2017"
2017,PHO,Josh Jackson,Kansas,1,4,"Josh Jackson, Kansas, 2017"
2017,SAC,De'Aaron Fox,Kentucky,1,5,"De'Aaron Fox, Kentucky, 2017"
2017,ORL,Jonathan Isaac,Florida State,1,6,"Jonathan Isaac, Florida State, 2017"
2017,MIN,Lauri Markkanen,Arizona,1,7,"Lauri Markkanen, Arizona, 2017"
2017,NYK,Frank Ntilikina,No US College,1,8,"Frank Ntilikina, No US College, 2017"
2017,DAL,Dennis Smith Jr.,NC State,1,9,"Dennis Smith Jr., NC State, 2017"
2017,SAC,Zach Collins,Gonzaga,1,10,"Zach Collins, Gonzaga, 2017"
2017,CHO,Malik Monk,Kentucky,1,11,"Malik Monk, Kentucky, 2017"
2017,DET,Luke Kennard,Duke,1,12,"Luke Kennard, Duke, 2017"
2017,DEN,Donovan Mitchell,Louisville,1,13,"Donovan Mitchell, Louisville, 2017"
2017,MIA,Bam Adebayo,Kentucky,1,14,"Bam Adebayo, Kentucky, 2017"
2017,POR,Justin Jackson,UNC,1,15,"Justin Jackson, UNC, 2017"
2017,CHI,Justin Patton,Creighton,1,16,"Justin Patton, Creighton, 2017"
2017,MIL,D.J. Wilson,Michigan,1,17,"D.J. Wilson, Michigan, 2017"
2017,IND,T.J. Leaf,UCLA,1,18,"T.J. Leaf, UCLA, 2017"
2017,ATL,John Collins,Wake Forest,1,19,"John Collins, Wake Forest, 2017"
2017,POR,Harry Giles,Duke,1,20,"Harry Giles, Duke, 2017"
2017,OKC,Terrance Ferguson,No US College,1,21,"Terrance Ferguson, No US College, 2017"
2017,BRK,Jarrett Allen,Texas,1,22,"Jarrett Allen, Texas, 2017"
2017,TOR,OG Anunoby,Indiana,1,23,"OG Anunoby, Indiana, 2017"
2017,UTA,Tyler Lydon,Syracuse,1,24,"Tyler Lydon, Syracuse, 2017"
2017,ORL,Anžejs Pasečņiks,No US College,1,25,"Anžejs Pasečņiks, No US College, 2017"
2017,POR,Caleb Swanigan,Purdue,1,26,"Caleb Swanigan, Purdue, 2017"
2017,BRK,Kyle Kuzma,Utah,1,27,"Kyle Kuzma, Utah, 2017"
2017,LAL,Tony Bradley,UNC,1,28,"Tony Bradley, UNC, 2017"
2017,SAS,Derrick White,Colorado,1,29,"Derrick White, Colorado, 2017"
2017,UTA,Josh Hart,Villanova,1,30,"Josh Hart, Villanova, 2017"
2017,CHO,Frank Jackson,Duke,2,31,"Frank Jackson, Duke, 2017"
2017,PHO,Davon Reed,Miami (FL),2,32,"Davon Reed, Miami (FL), 2017"
2017,ORL,Wesley Iwundu,Kansas State,2,33,"Wesley Iwundu, Kansas State, 2017"
2017,SAC,Frank Mason III,Kansas,2,34,"Frank Mason III, Kansas, 2017"
2017,ORL,Ivan Rabb,California,2,35,"Ivan Rabb, California, 2017"
2017,PHI,Jonah Bolden,No US College,2,36,"Jonah Bolden, No US College, 2017"
2017,BOS,Semi Ojeleye,SMU,2,37,"Semi Ojeleye, SMU, 2017"
2017,CHI,Jordan Bell,Oregon,2,38,"Jordan Bell, Oregon, 2017"
2017,PHI,Jawun Evans,Oklahoma State,2,39,"Jawun Evans, Oklahoma State, 2017"
2017,NOP,Dwayne Bacon,Florida State,2,40,"Dwayne Bacon, Florida State, 2017"
2017,ATL,Tyler Dorsey,Oregon,2,41,"Tyler Dorsey, Oregon, 2017"
2017,UTA,Thomas Bryant,Indiana,2,42,"Thomas Bryant, Indiana, 2017"
2017,HOU,Isaiah Hartenstein,No US College,2,43,"Isaiah Hartenstein, No US College, 2017"
2017,NYK,Damyean Dotson,Oregon,2,44,"Damyean Dotson, Oregon, 2017"
2017,HOU,Dillon Brooks,Oregon,2,45,"Dillon Brooks, Oregon, 2017"
2017,PHI,Sterling Brown,SMU,2,46,"Sterling Brown, SMU, 2017"
2017,IND,Ike Anigbogu,UCLA,2,47,"Ike Anigbogu, UCLA, 2017"
2017,MIL,Sindarius Thornwell,South Carolina,2,48,"Sindarius Thornwell, South Carolina, 2017"
2017,DEN,Vlatko Čančar,No US College,2,49,"Vlatko Čančar, No US College, 2017"
2017,PHI,Mathias Lessort,No US College,2,50,"Mathias Lessort, No US College, 2017"
2017,DEN,Monte Morris,Iowa State,2,51,"Monte Morris, Iowa State, 2017"
2017,NOP,Edmond Sumner,Xavier,2,52,"Edmond Sumner, Xavier, 2017"
2017,BOS,Kadeem Allen,Arizona,2,53,"Kadeem Allen, Arizona, 2017"
2017,PHO,Alec Peters,Valparaiso,2,54,"Alec Peters, Valparaiso, 2017"
2017,UTA,Nigel Williams-Goss,Gonzaga,2,55,"Nigel Williams-Goss, Gonzaga, 2017"
2017,BOS,Jabari Bird,California,2,56,"Jabari Bird, California, 2017"
2017,BRK,Sasha Vezenkov,No US College,2,57,"Sasha Vezenkov, No US College, 2017"
2017,NYK,Ognjen Jaramaz,No US College,2,58,"Ognjen Jaramaz, No US College, 2017"
2017,SAS,Jaron Blossomgame,Clemson,2,59,"Jaron Blossomgame, Clemson, 2017"
2017,ATL,Alpha Kaba,No US College,2,60,"Alpha Kaba, No US College, 2017"
2018,PHO,Deandre Ayton,Arizona,1,1,"Deandre Ayton, Arizona, 2018"
2018,SAC,Marvin Bagley III,Duke,1,2,"Marvin Bagley III, Duke, 2018"
2018,ATL,Luka Dončić,No US College,1,3,"Luka Dončić, No US College, 2018"
2018,MEM,Jaren Jackson Jr.,Michigan State,1,4,"Jaren Jackson Jr., Michigan State, 2018"
2018,DAL,Trae Young,Oklahoma,1,5,"Trae Young, Oklahoma, 2018"
2018,ORL,Mo Bamba,Texas,1,6,"Mo Bamba, Texas, 2018"
2018,CHI,Wendell Carter Jr.,Duke,1,7,"Wendell Carter Jr., Duke, 2018"
2018,CLE,Collin Sexton,Alabama,1,8,"Collin Sexton, Alabama, 2018"
2018,NYK,Kevin Knox,Kentucky,1,9,"Kevin Knox, Kentucky, 2018"
2018,PHI,Mikal Bridges,Villanova,1,10,"Mikal Bridges, Villanova, 2018"
2018,CHO,Shai Gilgeous-Alexander,Kentucky,1,11,"Shai Gilgeous-Alexander, Kentucky, 2018"
2018,LAC,Miles Bridges,Michigan State,1,12,"Miles Bridges, Michigan State, 2018"
2018,LAC,Jerome Robinson,Boston College,1,13,"Jerome Robinson, Boston College, 2018"
2018,DEN,Michael Porter Jr.,Missouri,1,14,"Michael Porter Jr., Missouri, 2018"
2018,WAS,Troy Brown Jr.,Oregon,1,15,"Troy Brown Jr., Oregon, 2018"
2018,PHO,Zhaire Smith,Texas Tech,1,16,"Zhaire Smith, Texas Tech, 2018"
2018,MIL,Donte DiVincenzo,Villanova,1,17,"Donte DiVincenzo, Villanova, 2018"
2018,SAS,Lonnie Walker,Miami (FL),1,18,"Lonnie Walker, Miami (FL), 2018"
2018,ATL,Kevin Huerter,Maryland,1,19,"Kevin Huerter, Maryland, 2018"
2018,MIN,Josh Okogie,Georgia Tech,1,20,"Josh Okogie, Georgia Tech, 2018"
2018,UTA,Grayson Allen,Duke,1,21,"Grayson Allen, Duke, 2018"
2018,CHI,Chandler Hutchison,Boise State,1,22,"Chandler Hutchison, Boise State, 2018"
2018,IND,Aaron Holiday,UCLA,1,23,"Aaron Holiday, UCLA, 2018"
2018,POR,Anfernee Simons,No US College,1,24,"Anfernee Simons, No US College, 2018"
2018,LAL,Moritz Wagner,Michigan,1,25,"Moritz Wagner, Michigan, 2018"
2018,PHI,Landry Shamet,Wichita State,1,26,"Landry Shamet, Wichita State, 2018"
2018,BOS,Robert Williams,Texas A&M,1,27,"Robert Williams, Texas A&M, 2018"
2018,GSW,Jacob Evans,Cincinnati,1,28,"Jacob Evans, Cincinnati, 2018"
2018,BRK,Džanan Musa,No US College,1,29,"Džanan Musa, No US College, 2018"
2018,ATL,Omari Spellman,Villanova,1,30,"Omari Spellman, Villanova, 2018"
2018,PHO,Elie Okobo,No US College,2,31,"Elie Okobo, No US College, 2018"
2018,MEM,Jevon Carter,West Virginia,2,32,"Jevon Carter, West Virginia, 2018"
2018,DAL,Jalen Brunson,Villanova,2,33,"Jalen Brunson, Villanova, 2018"
2018,ATL,Devonte' Graham,Kansas,2,34,"Devonte' Graham, Kansas, 2018"
2018,ORL,Melvin Frazier,Tulane,2,35,"Melvin Frazier, Tulane, 2018"
2018,NYK,Mitchell Robinson,No US College,2,36,"Mitchell Robinson, No US College, 2018"
2018,SAC,Gary Trent Jr.,Duke,2,37,"Gary Trent Jr., Duke, 2018"
2018,PHI,Khyri Thomas,Creighton,2,38,"Khyri Thomas, Creighton, 2018"
2018,PHI,Isaac Bonga,No US College,2,39,"Isaac Bonga, No US College, 2018"
2018,BRK,Rodions Kurucs,No US College,2,40,"Rodions Kurucs, No US College, 2018"
2018,ORL,Jarred Vanderbilt,Kentucky,2,41,"Jarred Vanderbilt, Kentucky, 2018"
2018,DET,Bruce Brown,Miami (FL),2,42,"Bruce Brown, Miami (FL), 2018"
2018,DEN,Justin Jackson,Maryland,2,43,"Justin Jackson, Maryland, 2018"
2018,WAS,Issuf Sanon,No US College,2,44,"Issuf Sanon, No US College, 2018"
2018,BRK,Hamidou Diallo,Kentucky,2,45,"Hamidou Diallo, Kentucky, 2018"
2018,HOU,De'Anthony Melton,USC,2,46,"De'Anthony Melton, USC, 2018"
2018,LAL,Sviatoslav Mykhailiuk,Kansas,2,47,"Sviatoslav Mykhailiuk, Kansas, 2018"
2018,MIN,Keita Bates-Diop,Ohio State,2,48,"Keita Bates-Diop, Ohio State, 2018"
2018,SAS,Chimezie Metu,USC,2,49,"Chimezie Metu, USC, 2018"
2018,IND,Alize Johnson,Missouri State,2,50,"Alize Johnson, Missouri State, 2018"
2018,NOP,Tony Carr,Penn State,2,51,"Tony Carr, Penn State, 2018"
2018,UTA,Vince Edwards,Purdue,2,52,"Vince Edwards, Purdue, 2018"
2018,OKC,Devon Hall,Virginia,2,53,"Devon Hall, Virginia, 2018"
2018,DAL,Shake Milton,SMU,2,54,"Shake Milton, SMU, 2018"
2018,CHO,Arnoldas Kulboka,No US College,2,55,"Arnoldas Kulboka, No US College, 2018"
2018,PHI,Ray Spalding,Louisville,2,56,"Ray Spalding, Louisville, 2018"
2018,OKC,Kevin Hervey,UT Arlington,2,57,"Kevin Hervey, UT Arlington, 2018"
2018,DEN,Thomas Welsh,UCLA,2,58,"Thomas Welsh, UCLA, 2018"
2018,PHO,George King,Colorado,2,59,"George King, Colorado, 2018"
2018,PHI,Kostas Antetokounmpo,Dayton,2,60,"Kostas Antetokounmpo, Dayton, 2018"
2019,NOP,Zion Williamson,Duke,1,1,"Zion Williamson, Duke, 2019"
2019,MEM,Ja Morant,Murray State,1,2,"Ja Morant, Murray State, 2019"
2019,NYK,RJ Barrett,Duke,1,3,"RJ Barrett, Duke, 2019"
2019,LAL,De'Andre Hunter,Virginia,1,4,"De'Andre Hunter, Virginia, 2019"
2019,CLE,Darius Garland,Vanderbilt,1,5,"Darius Garland, Vanderbilt, 2019"
2019,PHO,Jarrett Culver,Texas Tech,1,6,"Jarrett Culver, Texas Tech, 2019"
2019,CHI,Coby White,UNC,1,7,"Coby White, UNC, 2019"
2019,ATL,Jaxson Hayes,Texas,1,8,"Jaxson Hayes, Texas, 2019"
2019,WAS,Rui Hachimura,Gonzaga,1,9,"Rui Hachimura, Gonzaga, 2019"
2019,ATL,Cam Reddish,Duke,1,10,"Cam Reddish, Duke, 2019"
2019,MIN,Cameron Johnson,UNC,1,11,"Cameron Johnson, UNC, 2019"
2019,CHO,P.J. Washington,Kentucky,1,12,"P.J. Washington, Kentucky, 2019"
2019,MIA,Tyler Herro,Kentucky,1,13,"Tyler Herro, Kentucky, 2019"
2019,BOS,Romeo Langford,Indiana,1,14,"Romeo Langford, Indiana, 2019"
2019,DET,Sekou Doumbouya,No US College,1,15,"Sekou Doumbouya, No US College, 2019"
2019,ORL,Chuma Okeke,Auburn,1,16,"Chuma Okeke, Auburn, 2019"
2019,BRK,Nickeil Alexander-Walker,Virginia Tech,1,17,"Nickeil Alexander-Walker, Virginia Tech, 2019"
2019,IND,Goga Bitadze,No US College,1,18,"Goga Bitadze, No US College, 2019"
2019,SAS,Luka Šamanić,No US College,1,19,"Luka Šamanić, No US College, 2019"
2019,BOS,Matisse Thybulle,Washington,1,20,"Matisse Thybulle, Washington, 2019"
2019,OKC,Brandon Clarke,Gonzaga,1,21,"Brandon Clarke, Gonzaga, 2019"
2019,BOS,Grant Williams,Tennessee,1,22,"Grant Williams, Tennessee, 2019"
2019,UTA,Darius Bazley,No US College,1,23,"Darius Bazley, No US College, 2019"
2019,PHI,Ty Jerome,Virginia,1,24,"Ty Jerome, Virginia, 2019"
2019,POR,Nassir Little,UNC,1,25,"Nassir Little, UNC, 2019"
2019,CLE,Dylan Windler,Belmont,1,26,"Dylan Windler, Belmont, 2019"
2019,BRK,Mfiondu Kabengele,Florida State,1,27,"Mfiondu Kabengele, Florida State, 2019"
2019,GSW,Jordan Poole,Michigan,1,28,"Jordan Poole, Michigan, 2019"
2019,SAS,Keldon Johnson,Kentucky,1,29,"Keldon Johnson, Kentucky, 2019"
2019,MIL,Kevin Porter Jr.,USC,1,30,"Kevin Porter Jr., USC, 2019"
2019,BRK,Nicolas Claxton,Georgia,2,31,"Nicolas Claxton, Georgia, 2019"
2019,PHO,KZ Okpala,Stanford,2,32,"KZ Okpala, Stanford, 2019"
2019,PHI,Carsen Edwards,Purdue,2,33,"Carsen Edwards, Purdue, 2019"
2019,PHI,Bruno Fernando,Maryland,2,34,"Bruno Fernando, Maryland, 2019"
2019,ATL,Didi Louzada,No US College,2,35,"Didi Louzada, No US College, 2019"
2019,CHO,Cody Martin,Nevada,2,36,"Cody Martin, Nevada, 2019"
2019,DAL,Deividas Sirvydis,No US College,2,37,"Deividas Sirvydis, No US College, 2019"
2019,CHI,Daniel Gafford,Arkansas,2,38,"Daniel Gafford, Arkansas, 2019"
2019,NOP,Alen Smailagić,No US College,2,39,"Alen Smailagić, No US College, 2019"
2019,SAC,Justin James,Wyoming,2,40,"Justin James, Wyoming, 2019"
2019,GSW,Eric Paschall,Villanova,2,41,"Eric Paschall, Villanova, 2019"
2019,PHI,Admiral Schofield,Tennessee,2,42,"Admiral Schofield, Tennessee, 2019"
2019,MIN,Jaylen Nowell,Washington,2,43,"Jaylen Nowell, Washington, 2019"
2019,MIA,Bol Bol,Oregon,2,44,"Bol Bol, Oregon, 2019"
2019,DET,Isaiah Roby,Nebraska,2,45,"Isaiah Roby, Nebraska, 2019"
2019,ORL,Talen Horton-Tucker,Iowa State,2,46,"Talen Horton-Tucker, Iowa State, 2019"
2019,SAC,Ignas Brazdeikis,Michigan,2,47,"Ignas Brazdeikis, Michigan, 2019"
2019,LAC,Terance Mann,Florida State,2,48,"Terance Mann, Florida State, 2019"
2019,SAS,Quinndary Weatherspoon,Mississippi State,2,49,"Quinndary Weatherspoon, Mississippi State, 2019"
2019,IND,Jarrell Brantley,College of Charleston,2,50,"Jarrell Brantley, College of Charleston, 2019"
2019,BOS,Tremont Waters,LSU,2,51,"Tremont Waters, LSU, 2019"
2019,CHO,Jalen McDaniels,San Diego State,2,52,"Jalen McDaniels, San Diego State, 2019"
2019,UTA,Justin Wright-Foreman,Hofstra,2,53,"Justin Wright-Foreman, Hofstra, 2019"
2019,PHI,Marial Shayok,Iowa State,2,54,"Marial Shayok, Iowa State, 2019"
2019,NYK,Kyle Guy,Virginia,2,55,"Kyle Guy, Virginia, 2019"
2019,LAC,Jaylen Hands,UCLA,2,56,"Jaylen Hands, UCLA, 2019"
2019,NOP,Jordan Bone,Tennessee,2,57,"Jordan Bone, Tennessee, 2019"
2019,GSW,Miye Oni,Yale,2,58,"Miye Oni, Yale, 2019"
2019,TOR,Dewan Hernandez,Miami (FL),2,59,"Dewan Hernandez, Miami (FL), 2019"
2019,SAC,Vanja Marinković,No US College,2,60,"Vanja Marinković, No US College, 2019"
2020,MIN,Anthony Edwards,Georgia,1,1,"Anthony Edwards, Georgia, 2020"
2020,GSW,James Wiseman,Memphis,1,2,"James Wiseman, Memphis, 2020"
2020,CHO,LaMelo Ball,No US College,1,3,"LaMelo Ball, No US College, 2020"
2020,CHI,Patrick Williams,Florida State,1,4,"Patrick Williams, Florida State, 2020"
2020,CLE,Isaac Okoro,Auburn,1,5,"Isaac Okoro, Auburn, 2020"
2020,ATL,Onyeka Okongwu,USC,1,6,"Onyeka Okongwu, USC, 2020"
2020,DET,Killian Hayes,No US College,1,7,"Killian Hayes, No US College, 2020"
2020,NYK,Obi Toppin,Dayton,1,8,"Obi Toppin, Dayton, 2020"
2020,WAS,Deni Avdija,No US College,1,9,"Deni Avdija, No US College, 2020"
2020,PHO,Jalen Smith,Maryland,1,10,"Jalen Smith, Maryland, 2020"
2020,SAS,Devin Vassell,Florida State,1,11,"Devin Vassell, Florida State, 2020"
2020,SAC,Tyrese Haliburton,Iowa State,1,12,"Tyrese Haliburton, Iowa State, 2020"
2020,NOP,Kira Lewis Jr.,Alabama,1,13,"Kira Lewis Jr., Alabama, 2020"
2020,BOS,Aaron Nesmith,Vanderbilt,1,14,"Aaron Nesmith, Vanderbilt, 2020"
2020,ORL,Cole Anthony,UNC,1,15,"Cole Anthony, UNC, 2020"
2020,POR,Isaiah Stewart,Washington,1,16,"Isaiah Stewart, Washington, 2020"
2020,MIN,Aleksej Pokusevski,No US College,1,17,"Aleksej Pokusevski, No US College, 2020"
2020,DAL,Josh Green,Arizona,1,18,"Josh Green, Arizona, 2020"
2020,BRK,Saddiq Bey,Villanova,1,19,"Saddiq Bey, Villanova, 2020"
2020,MIA,Precious Achiuwa,Memphis,1,20,"Precious Achiuwa, Memphis, 2020"
2020,PHI,Tyrese Maxey,Kentucky,1,21,"Tyrese Maxey, Kentucky, 2020"
2020,DEN,Zeke Nnaji,Arizona,1,22,"Zeke Nnaji, Arizona, 2020"
2020,NYK,Leandro Bolmaro,No US College,1,23,"Leandro Bolmaro, No US College, 2020"
2020,MIL,R.J. Hampton,No US College,1,24,"R.J. Hampton, No US College, 2020"
2020,OKC,Immanuel Quickley,Kentucky,1,25,"Immanuel Quickley, Kentucky, 2020"
2020,BOS,Payton Pritchard,Oregon,1,26,"Payton Pritchard, Oregon, 2020"
2020,UTA,Udoka Azubuike,Kansas,1,27,"Udoka Azubuike, Kansas, 2020"
2020,LAL,Jaden McDaniels,Washington,1,28,"Jaden McDaniels, Washington, 2020"
2020,TOR,Malachi Flynn,San Diego State,1,29,"Malachi Flynn, San Diego State, 2020"
2020,BOS,Desmond Bane,TCU,1,30,"Desmond Bane, TCU, 2020"
2020,DAL,Tyrell Terry,Stanford,2,31,"Tyrell Terry, Stanford, 2020"
2020,CHO,Vernon Carey Jr.,Duke,2,32,"Vernon Carey Jr., Duke, 2020"
2020,MIN,Daniel Oturu,Minnesota,2,33,"Daniel Oturu, Minnesota, 2020"
2020,PHI,Théo Maledon,No US College,2,34,"Théo Maledon, No US College, 2020"
2020,SAC,Xavier Tillman Sr.,Michigan State,2,35,"Xavier Tillman Sr., Michigan State, 2020"
2020,PHI,Tyler Bey,Colorado,2,36,"Tyler Bey, Colorado, 2020"
2020,WAS,Vit Krejci,No US College,2,37,"Vit Krejci, No US College, 2020"
2020,UTA,Saben Lee,Vanderbilt,2,38,"Saben Lee, Vanderbilt, 2020"
2020,NOP,Elijah Hughes,Syracuse,2,39,"Elijah Hughes, Syracuse, 2020"
2020,MEM,Robert Woodard,Mississippi State,2,40,"Robert Woodard, Mississippi State, 2020"
2020,SAS,Tre Jones,Duke,2,41,"Tre Jones, Duke, 2020"
2020,NOP,Nick Richards,Kentucky,2,42,"Nick Richards, Kentucky, 2020"
2020,SAC,Jahmi'us Ramsey,Texas Tech,2,43,"Jahmi'us Ramsey, Texas Tech, 2020"
2020,CHI,Marko Simonovic,No US College,2,44,"Marko Simonovic, No US College, 2020"
2020,MIL,Jordan Nwora,Louisville,2,45,"Jordan Nwora, Louisville, 2020"
2020,POR,CJ Elleby,Washington State,2,46,"CJ Elleby, Washington State, 2020"
2020,BOS,Yam Madar,No US College,2,47,"Yam Madar, No US College, 2020"
2020,GSW,Nico Mannion,Arizona,2,48,"Nico Mannion, Arizona, 2020"
2020,PHI,Isaiah Joe,Arkansas,2,49,"Isaiah Joe, Arkansas, 2020"
2020,ATL,Skylar Mays,LSU,2,50,"Skylar Mays, LSU, 2020"
2020,GSW,Justinian Jessup,Boise State,2,51,"Justinian Jessup, Boise State, 2020"
2020,SAC,Kenyon Martin Jr.,No US College,2,52,"Kenyon Martin Jr., No US College, 2020"
2020,OKC,Cassius Winston,Michigan State,2,53,"Cassius Winston, Michigan State, 2020"
2020,IND,Cassius Stanley,Duke,2,54,"Cassius Stanley, Duke, 2020"
2020,BRK,Jay Scrubb,John A. Logan College,2,55,"Jay Scrubb, John A. Logan College, 2020"
2020,CHO,Grant Riller,College of Charleston,2,56,"Grant Riller, College of Charleston, 2020"
2020,LAC,Reggie Perry,Mississippi State,2,57,"Reggie Perry, Mississippi State, 2020"
2020,PHI,Paul Reed,DePaul,2,58,"Paul Reed, DePaul, 2020"
2020,TOR,Jalen Harris,Nevada,2,59,"Jalen Harris, Nevada, 2020"
2020,NOP,Sam Merrill,Utah State University,2,60,"Sam Merrill, Utah State University, 2020"
